Key,Opponent,Value
"('Corki bot', 'Rell')",Nami,0.6077749999999998
"('Corki bot', 'Rell')",Nautilus,0.643725
"('Corki bot', 'Rell')",Pyke,0.5253749999999999
"('Corki bot', 'Rell')",Rakan,0.544375
"('Corki bot', 'Rell')",Thresh,0.5460999999999999
"('Corki bot', 'Thresh')",Braum,0.47215
"('Corki bot', 'Thresh')",Karma,0.4252250000000001
"('Corki bot', 'Thresh')",Leona,0.382875
"('Corki bot', 'Thresh')",Lulu,0.4735750000000001
"('Corki bot', 'Thresh')",Nami,0.497
"('Corki bot', 'Thresh')",Nautilus,0.5327500000000002
"('Corki bot', 'Thresh')",Pyke,0.4037249999999999
"('Corki bot', 'Thresh')",Rakan,0.430875
"('Corki bot', 'Thresh')",Rell,0.4373500000000001
"('Ezreal', 'Braum')",Karma,0.4197249999999999
"('Ezreal', 'Braum')",Leona,0.3564249999999999
"('Ezreal', 'Braum')",Lulu,0.4731
"('Ezreal', 'Braum')",Nami,0.4108999999999999
"('Ezreal', 'Braum')",Nautilus,0.5034000000000001
"('Ezreal', 'Braum')",Pyke,0.367325
"('Ezreal', 'Braum')",Rakan,0.4068249999999999
"('Ezreal', 'Braum')",Rell,0.386075
"('Ezreal', 'Braum')",Thresh,0.4480249999999999
"('Ezreal', 'Karma')",Braum,0.307575
"('Ezreal', 'Karma')",Leona,0.2846749999999999
"('Ezreal', 'Karma')",Lulu,0.401375
"('Ezreal', 'Karma')",Nami,0.3532
"('Ezreal', 'Karma')",Nautilus,0.4251250000000002
"('Ezreal', 'Karma')",Pyke,0.2983750000000001
"('Ezreal', 'Karma')",Rakan,0.3314750000000001
"('Ezreal', 'Karma')",Rell,0.3196250000000001
"('Ezreal', 'Karma')",Thresh,0.3582
"('Ezreal', 'Leona')",Braum,0.2881
"('Ezreal', 'Leona')",Karma,0.336625
"('Ezreal', 'Leona')",Lulu,0.4081250000000001
"('Ezreal', 'Leona')",Nami,0.33265
"('Ezreal', 'Leona')",Nautilus,0.4248250000000002
"('Ezreal', 'Leona')",Pyke,0.2904750000000001
"('Ezreal', 'Leona')",Rakan,0.3238250000000001
"('Ezreal', 'Leona')",Rell,0.3067750000000001
"('Ezreal', 'Leona')",Thresh,0.3551749999999999
"('Ezreal', 'Lulu')",Braum,0.3794000000000001
"('Ezreal', 'Lulu')",Karma,0.396625
"('Ezreal', 'Lulu')",Leona,0.31495
"('Ezreal', 'Lulu')",Nami,0.4030249999999999
"('Ezreal', 'Lulu')",Nautilus,0.4756250000000001
"('Ezreal', 'Lulu')",Pyke,0.3520000000000001
"('Ezreal', 'Lulu')",Rakan,0.3812250000000001
"('Ezreal', 'Lulu')",Rell,0.3705000000000001
"('Ezreal', 'Lulu')",Thresh,0.4070500000000001
"('Ezreal', 'Nami')",Braum,0.306225
"('Ezreal', 'Nami')",Karma,0.3515750000000001
"('Ezreal', 'Nami')",Leona,0.269725
"('Ezreal', 'Nami')",Lulu,0.3953500000000001
"('Ezreal', 'Nami')",Nautilus,0.4099500000000001
"('Ezreal', 'Nami')",Pyke,0.3051500000000001
"('Ezreal', 'Nami')",Rakan,0.3222750000000001
"('Ezreal', 'Nami')",Rell,0.3113250000000001
"('Ezreal', 'Nami')",Thresh,0.3541250000000001
"('Ezreal', 'Nautilus')",Braum,0.27745
"('Ezreal', 'Nautilus')",Karma,0.3363750000000001
"('Ezreal', 'Nautilus')",Leona,0.26535
"('Ezreal', 'Nautilus')",Lulu,0.4020250000000001
"('Ezreal', 'Nautilus')",Nami,0.342275
"('Ezreal', 'Nautilus')",Pyke,0.2939750000000001
"('Ezreal', 'Nautilus')",Rakan,0.3141750000000001
"('Ezreal', 'Nautilus')",Rell,0.2963500000000001
"('Ezreal', 'Nautilus')",Thresh,0.36485
"('Ezreal', 'Pyke')",Braum,0.2535249999999998
"('Ezreal', 'Pyke')",Karma,0.310575
"('Ezreal', 'Pyke')",Leona,0.2292499999999998
"('Ezreal', 'Pyke')",Lulu,0.3645999999999999
"('Ezreal', 'Pyke')",Nami,0.2870749999999999
"('Ezreal', 'Pyke')",Nautilus,0.361975
"('Ezreal', 'Pyke')",Rakan,0.2697
"('Ezreal', 'Pyke')",Rell,0.2559249999999999
"('Ezreal', 'Pyke')",Thresh,0.3044249999999998
"('Ezreal', 'Rakan')",Braum,0.2929749999999999
"('Ezreal', 'Rakan')",Karma,0.366425
"('Ezreal', 'Rakan')",Leona,0.2754999999999999
"('Ezreal', 'Rakan')",Lulu,0.422125
"('Ezreal', 'Rakan')",Nami,0.33785
"('Ezreal', 'Rakan')",Nautilus,0.420725
"('Ezreal', 'Rakan')",Pyke,0.3051999999999999
"('Ezreal', 'Rakan')",Rell,0.31105
"('Ezreal', 'Rakan')",Thresh,0.3600499999999998
"('Ezreal', 'Rell')",Braum,0.3240249999999999
"('Ezreal', 'Rell')",Karma,0.395325
"('Ezreal', 'Rell')",Leona,0.3043499999999999
"('Ezreal', 'Rell')",Lulu,0.43205
"('Ezreal', 'Rell')",Nami,0.3701499999999998
"('Ezreal', 'Rell')",Nautilus,0.44885
"('Ezreal', 'Rell')",Pyke,0.3292750000000001
"('Ezreal', 'Rell')",Rakan,0.3531
"('Ezreal', 'Rell')",Thresh,0.3890499999999999
"('Ezreal', 'Thresh')",Braum,0.2281749999999998
"('Ezreal', 'Thresh')",Karma,0.278375
"('Ezreal', 'Thresh')",Leona,0.2086499999999999
"('Ezreal', 'Thresh')",Lulu,0.3278
"('Ezreal', 'Thresh')",Nami,0.2799249999999999
"('Ezreal', 'Thresh')",Nautilus,0.357
"('Ezreal', 'Thresh')",Pyke,0.246975
"('Ezreal', 'Thresh')",Rakan,0.2669249999999999
"('Ezreal', 'Thresh')",Rell,0.25375
"('Jhin', 'Braum')",Karma,0.328525
"('Jhin', 'Braum')",Leona,0.2674499999999999
"('Jhin', 'Braum')",Lulu,0.3869499999999999
"('Jhin', 'Braum')",Nami,0.3183499999999998
"('Jhin', 'Braum')",Nautilus,0.415425
"('Jhin', 'Braum')",Pyke,0.2614749999999999
"('Jhin', 'Braum')",Rakan,0.3216499999999999
"('Jhin', 'Braum')",Rell,0.29505
"('Jhin', 'Braum')",Thresh,0.3560999999999999
"('Jhin', 'Karma')",Braum,0.31085
"('Jhin', 'Karma')",Leona,0.2991999999999999
"('Jhin', 'Karma')",Lulu,0.428825
"('Jhin', 'Karma')",Nami,0.3641500000000001
"('Jhin', 'Karma')",Nautilus,0.4406500000000001
"('Jhin', 'Karma')",Pyke,0.2960250000000001
"('Jhin', 'Karma')",Rakan,0.3498
"('Jhin', 'Karma')",Rell,0.3321000000000002
"('Jhin', 'Karma')",Thresh,0.3697749999999999
"('Jhin', 'Leona')",Braum,0.2608749999999999
"('Jhin', 'Leona')",Karma,0.3184249999999999
"('Jhin', 'Leona')",Lulu,0.403125
"('Jhin', 'Leona')",Nami,0.3130999999999999
"('Jhin', 'Leona')",Nautilus,0.40985
"('Jhin', 'Leona')",Pyke,0.257625
"('Jhin', 'Leona')",Rakan,0.31165
"('Jhin', 'Leona')",Rell,0.2887499999999999
"('Jhin', 'Leona')",Thresh,0.3362499999999999
"('Jhin', 'Lulu')",Braum,0.2219249999999999
"('Jhin', 'Lulu')",Karma,0.2481749999999999
"('Jhin', 'Lulu')",Leona,0.1687249999999998
"('Jhin', 'Lulu')",Nami,0.2532249999999998
"('Jhin', 'Lulu')",Nautilus,0.3304000000000001
"('Jhin', 'Lulu')",Pyke,0.1888999999999999
"('Jhin', 'Lulu')",Rakan,0.242775
"('Jhin', 'Lulu')",Rell,0.2222249999999999
"('Jhin', 'Lulu')",Thresh,0.2578749999999999
"('Jhin', 'Nami')",Braum,0.3702500000000001
"('Jhin', 'Nami')",Karma,0.4246250000000001
"('Jhin', 'Nami')",Leona,0.345
"('Jhin', 'Nami')",Lulu,0.4835500000000002
"('Jhin', 'Nami')",Nautilus,0.4862250000000002
"('Jhin', 'Nami')",Pyke,0.36355
"('Jhin', 'Nami')",Rakan,0.4053250000000001
"('Jhin', 'Nami')",Rell,0.3845500000000001
"('Jhin', 'Nami')",Thresh,0.42645
"('Jhin', 'Nautilus')",Braum,0.2169749999999998
"('Jhin', 'Nautilus')",Karma,0.2849250000000001
"('Jhin', 'Nautilus')",Leona,0.2161249999999999
"('Jhin', 'Nautilus')",Lulu,0.3646750000000001
"('Jhin', 'Nautilus')",Nami,0.2894749999999999
"('Jhin', 'Nautilus')",Pyke,0.227875
"('Jhin', 'Nautilus')",Rakan,0.26875
"('Jhin', 'Nautilus')",Rell,0.245075
"('Jhin', 'Nautilus')",Thresh,0.312675
"('Jhin', 'Pyke')",Braum,0.2483
"('Jhin', 'Pyke')",Karma,0.3143750000000001
"('Jhin', 'Pyke')",Leona,0.2352749999999999
"('Jhin', 'Pyke')",Lulu,0.38355
